id,type,lon,lat,name,category,subcategory,description,location,start_time,end_time,website
class_701266,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling Express,Cornell Rec class,Group Fitness,"Instructor: Jamie H.. Short on time or just getting started with exercise? Cycling Express is the perfect way to fit in an efficient, effective cardio workout. This 45-minute indoor cycling class blends energizing music with basic cycling movements, motivational coaching and breath awareness.This low-impact, high-energy ride lets you set the pace to match your goals. Whether you're building stamina or simply boosting your mood, this class will move you. ",Noyes Multipurpose Room,2026-04-10T18:15:00,2026-04-10T19:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701271,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Melissa. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Noyes Multipurpose Room,2026-04-11T12:45:00,2026-04-11T14:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701276,Group Fitness Class,-76.48803891048553,42.44660528140398,Barre,Cornell Rec class,Group Fitness,"Instructor: Janice. This high-energy, low-impact class moves through a fast-paced series of exercises using small, controlled movements, isometric holds, and high repetitions—often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture.",Noyes Multipurpose Room,2026-04-12T12:30:00,2026-04-12T13:30:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701091,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core,Cornell Rec class,Group Fitness,"Instructor: Marco. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,2026-03-18T18:15:00,2026-03-18T19:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701095,Group Fitness Class,-76.48803891048553,42.44660528140398,Barre,Cornell Rec class,Group Fitness,"Instructor: Janice. This high-energy, low-impact class moves through a fast-paced series of exercises using small, controlled movements, isometric holds, and high repetitions—often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture.",Noyes Multipurpose Room,2026-03-19T16:00:00,2026-03-19T17:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701103,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Rockin' Flow,Cornell Rec class,Group Fitness,"Instructor: Melissa. A dynamic, powerful, and music-filled class awaits you! From a Vinyasa Yoga flowing style, the arc of class follows the rhythm of the music, encouraging students to truly let go into the moment, providing space for deeper exploration of their yoga practice. Class always ends with a guided Deep Relaxation allowing students to soak it all in.  Although familiarity with yoga is helpful to participate, everyone is encouraged to attend and to challenge themselves at their own pace.",Noyes Multipurpose Room,2026-03-20T16:45:00,2026-03-20T18:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701109,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Melissa. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Noyes Multipurpose Room,2026-03-21T12:45:00,2026-03-21T14:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701112,Group Fitness Class,-76.48803891048553,42.44660528140398,ZUMBA®,Cornell Rec class,Group Fitness,"Instructor: Cheryl. ZUMBA® combines Latin rhythms and international dance moves to create an upbeat, calorie blasting experience! With a fusion of Latin, Belly dance, Reggaeton, Hip-Hop, and other forms of dance, routines feature aerobic interval training with a combination of fast and slow rhythms that tone and sculpt the body. Spend 45 minutes dancing your worries away! ",Noyes Multipurpose Room,2026-03-22T11:30:00,2026-03-22T12:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701115,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Gentle Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Francesca. This Gentle Vinyasa Yoga class focuses on using the breath as a guide to flow slowly from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This moderately paced class creates a balance between learning several postures in more detail, and moving fluidly, yet gently, from one pose to another.  Students of all levels are encouraged to attend and to challenge themselves at their own pace. ",Noyes Multipurpose Room,2026-03-22T16:00:00,2026-03-22T17:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701124,Group Fitness Class,-76.48803891048553,42.44660528140398,Pilates - Mat,Cornell Rec class,Group Fitness,"Instructor: Priyanka. Pilates is a conditioning program designed to increase body awareness, improve alignment and breathing. You will build endurance, flexibility, coordination, and strength through a highly focused flow of movements.",Noyes Multipurpose Room,2026-03-23T18:30:00,2026-03-23T19:30:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701132,Group Fitness Class,-76.48803891048553,42.44660528140398,Cardio Kickboxing & H.I.I.T.,Cornell Rec class,Group Fitness,"Instructor: Cheryl. Looking for a cardio routine that engages your entire body? This high-energy class combines powerful kickboxing moves with H.I.I.T. (High-Intensity Interval Training) drills to maximize your workout. You’ll punch, kick, and sweat your way through dynamic combos that build stamina, increase cardio capacity, and improve coordination. We move to the beat of the music, building fun, progressive sequences that keep you energized and motivated. Come ready to challenge yourself and have fun!",Noyes Multipurpose Room,2026-03-24T18:00:00,2026-03-24T18:50:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701140,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling & Yoga,Cornell Rec class,Group Fitness,"Instructor: Linda. Experience the perfect balance of energy and relaxation in this unique class that combines indoor cycling with yoga. Begin with 30–35 minutes of heart-pumping cycling to build endurance and boost cardiovascular health, guided with a focus on breath, alignment, and mindful movement. Then, transition off the bike and onto a mat for a yoga flow designed to stretch and release the muscles most engaged during cycling, especially the hamstrings, hips, and spine. This class offers a complete mind-body reset, leaving you both energized and restored.",Noyes Multipurpose Room,2026-03-25T16:45:00,2026-03-25T18:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701152,Group Fitness Class,-76.48803891048553,42.44660528140398,Free ZUMBA®,Cornell Rec class,Group Fitness,"Instructor: Stephanie. No membership required.  Offered in collaboration with Cornell Minds Matter.ZUMBA® combines Latin rhythms and international dance moves to create an upbeat, calorie blasting experience! With a fusion of Latin, Bellydance, Reggaeton, Hip-Hop, and other forms of dance, routines feature aerobic interval training with a combination of fast and slow rhythms that tone and sculpt the body. Spend 45 minutes dancing your worries away! ",Noyes Multipurpose Room,2026-03-26T18:30:00,2026-03-26T19:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701156,Group Fitness Class,-76.48803891048553,42.44660528140398,Core & More,Cornell Rec class,Group Fitness,"Instructor: Linda. Strengthen and condition your core muscles...and more! This class will work your core, which includes the abdominal and low back muscles. Additional exercises incorporate upper and lower body as a way to strengthen your core, giving you a full body workout! ",Noyes Multipurpose Room,2026-03-27T16:00:00,2026-03-27T16:30:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701166,Group Fitness Class,-76.48803891048553,42.44660528140398,ZUMBA® (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Cheryl. ZUMBA® combines Latin rhythms and international dance moves to create an upbeat, calorie blasting experience! With a fusion of Latin, Belly dance, Reggaeton, Hip-Hop, and other forms of dance, routines feature aerobic interval training with a combination of fast and slow rhythms that tone and sculpt the body. Spend 45 minutes dancing your worries away! ",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701170,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Marco. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701194,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling & Yoga (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Linda. Experience the perfect balance of energy and relaxation in this unique class that combines indoor cycling with yoga. Begin with 30–35 minutes of heart-pumping cycling to build endurance and boost cardiovascular health, guided with a focus on breath, alignment, and mindful movement. Then, transition off the bike and onto a mat for a yoga flow designed to stretch and release the muscles most engaged during cycling, especially the hamstrings, hips, and spine. This class offers a complete mind-body reset, leaving you both energized and restored.",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701199,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Marco. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701208,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core,Cornell Rec class,Group Fitness,"Instructor: Jenna. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,2026-04-02T19:30:00,2026-04-02T20:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701223,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Gentle Vinyasa (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Francesca. This Gentle Vinyasa Yoga class focuses on using the breath as a guide to flow slowly from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This moderately paced class creates a balance between learning several postures in more detail, and moving fluidly, yet gently, from one pose to another.  Students of all levels are encouraged to attend and to challenge themselves at their own pace. ",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701228,Group Fitness Class,-76.48803891048553,42.44660528140398,Core & More,Cornell Rec class,Group Fitness,"Instructor: Melissa. Strengthen and condition your core muscles...and more! This class will work your core, which includes the abdominal and low back muscles. Additional exercises incorporate upper and lower body as a way to strengthen your core, giving you a full body workout! ",Noyes Multipurpose Room,2026-04-06T16:15:00,2026-04-06T16:45:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701238,Group Fitness Class,-76.48803891048553,42.44660528140398,Pilates - Mat Express,Cornell Rec class,Group Fitness,"Instructor: Jana. Pilates is a conditioning program designed to increase body awareness, improve alignment and breathing. You will build endurance, flexibility, coordination, and strength through a highly focused flow of movements.",Noyes Multipurpose Room,2026-04-07T17:00:00,2026-04-07T17:45:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701243,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core,Cornell Rec class,Group Fitness,"Instructor: Jenna. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,2026-04-07T19:00:00,2026-04-07T19:45:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701253,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core,Cornell Rec class,Group Fitness,"Instructor: Marco. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,2026-04-08T18:15:00,2026-04-08T19:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701255,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling Express,Cornell Rec class,Group Fitness,"Instructor: Tammy. Short on time or just getting started with exercise? Cycling Express is the perfect way to fit in an efficient, effective cardio workout. This 45-minute indoor cycling class blends energizing music with basic cycling movements, motivational coaching and breath awareness.This low-impact, high-energy ride lets you set the pace to match your goals. Whether you're building stamina or simply boosting your mood, this class will move you. ",Noyes Multipurpose Room,2026-04-08T20:30:00,2026-04-08T21:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701259,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Ashtanga - Inspired,Cornell Rec class,Group Fitness,"Instructor: Jenni. This Ashtanga-Inspired Yoga class is a wonderfully challenging, yet accessible yoga class.  We mix the traditional Ashtanga Primary and Intermediate sequences with other yoga positions and practices, to create well-rounded sequences, regardless of experience.  Challenge yourself however you wish, and leave feeling relaxed and strong.",Noyes Multipurpose Room,2026-04-09T17:15:00,2026-04-09T18:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701262,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core,Cornell Rec class,Group Fitness,"Instructor: Jenna. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,2026-04-09T19:30:00,2026-04-09T20:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701277,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Gentle Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Francesca. This Gentle Vinyasa Yoga class focuses on using the breath as a guide to flow slowly from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This moderately paced class creates a balance between learning several postures in more detail, and moving fluidly, yet gently, from one pose to another.  Students of all levels are encouraged to attend and to challenge themselves at their own pace. ",Noyes Multipurpose Room,2026-04-12T16:00:00,2026-04-12T17:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701282,Group Fitness Class,-76.48803891048553,42.44660528140398,Core & More,Cornell Rec class,Group Fitness,"Instructor: Melissa. Strengthen and condition your core muscles...and more! This class will work your core, which includes the abdominal and low back muscles. Additional exercises incorporate upper and lower body as a way to strengthen your core, giving you a full body workout! ",Noyes Multipurpose Room,2026-04-13T16:15:00,2026-04-13T16:45:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701092,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Felicia. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Noyes Multipurpose Room,2026-03-18T19:15:00,2026-03-18T20:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701100,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core,Cornell Rec class,Group Fitness,"Instructor: Jenna. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,2026-03-19T19:30:00,2026-03-19T20:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701104,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling Express,Cornell Rec class,Group Fitness,"Instructor: Harryette. Short on time or just getting started with exercise? Cycling Express is the perfect way to fit in an efficient, effective cardio workout. This 45-minute indoor cycling class blends energizing music with basic cycling movements, motivational coaching and breath awareness.This low-impact, high-energy ride lets you set the pace to match your goals. Whether you're building stamina or simply boosting your mood, this class will move you. ",Noyes Multipurpose Room,2026-03-20T18:15:00,2026-03-20T19:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701107,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling ,Cornell Rec class,Group Fitness,Instructor: Melissa. ,Noyes Multipurpose Room,2026-03-21T11:30:00,2026-03-21T12:30:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701116,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core,Cornell Rec class,Group Fitness,"Instructor: Marco. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,2026-03-22T17:15:00,2026-03-22T18:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701122,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling & Yoga,Cornell Rec class,Group Fitness,"Instructor: Melissa. Experience the perfect balance of energy and relaxation in this unique class that combines indoor cycling with yoga. Begin with 30–35 minutes of heart-pumping cycling to build endurance and boost cardiovascular health, guided with a focus on breath, alignment, and mindful movement. Then, transition off the bike and onto a mat for a yoga flow designed to stretch and release the muscles most engaged during cycling, especially the hamstrings, hips, and spine. This class offers a complete mind-body reset, leaving you both energized and restored.",Noyes Multipurpose Room,2026-03-23T17:00:00,2026-03-23T18:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701127,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling Express,Cornell Rec class,Group Fitness,"Instructor: Sydney Go.. Short on time or just getting started with exercise? Cycling Express is the perfect way to fit in an efficient, effective cardio workout. This 45-minute indoor cycling class blends energizing music with basic cycling movements, motivational coaching and breath awareness.This low-impact, high-energy ride lets you set the pace to match your goals. Whether you're building stamina or simply boosting your mood, this class will move you. ",Noyes Multipurpose Room,2026-03-23T19:45:00,2026-03-23T20:30:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701135,Group Fitness Class,-76.48803891048553,42.44660528140398,H.I.I.T. & Core,Cornell Rec class,Group Fitness,"Instructor: Jenna. H.I.I.T. & Core is a total-body interval training workout that incorporates cardio/plyometrics, strength, and core work, using a variety of equipment such as light dumbbells, bands, or just body weight and a mat. The class is typically structured around timed intervals, helping you push through each round with focus and intensity. Bring a sweat towel, water bottle, and let’s smash this high-intensity session! ",Noyes Multipurpose Room,2026-03-24T19:00:00,2026-03-24T19:45:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701147,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling Express,Cornell Rec class,Group Fitness,"Instructor: Tammy. Short on time or just getting started with exercise? Cycling Express is the perfect way to fit in an efficient, effective cardio workout. This 45-minute indoor cycling class blends energizing music with basic cycling movements, motivational coaching and breath awareness.This low-impact, high-energy ride lets you set the pace to match your goals. Whether you're building stamina or simply boosting your mood, this class will move you. ",Noyes Multipurpose Room,2026-03-25T20:30:00,2026-03-25T21:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701151,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Ashtanga - Inspired,Cornell Rec class,Group Fitness,"Instructor: Jenni. This Ashtanga-Inspired Yoga class is a wonderfully challenging, yet accessible yoga class.  We mix the traditional Ashtanga Primary and Intermediate sequences with other yoga positions and practices, to create well-rounded sequences, regardless of experience.  Challenge yourself however you wish, and leave feeling relaxed and strong.",Noyes Multipurpose Room,2026-03-26T17:15:00,2026-03-26T18:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701163,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Melissa. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Noyes Multipurpose Room,2026-03-28T12:45:00,2026-03-28T14:00:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701168,Group Fitness Class,-76.48803891048553,42.44660528140398,Barre (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Janice. This high-energy, low-impact class moves through a fast-paced series of exercises using small, controlled movements, isometric holds, and high repetitions—often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture.",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701174,Group Fitness Class,-76.48803891048553,42.44660528140398,Core & More,Cornell Rec class,Group Fitness,"Instructor: Melissa. Strengthen and condition your core muscles...and more! This class will work your core, which includes the abdominal and low back muscles. Additional exercises incorporate upper and lower body as a way to strengthen your core, giving you a full body workout! ",Noyes Multipurpose Room,2026-03-30T16:15:00,2026-03-30T16:45:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701176,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling & Yoga,Cornell Rec class,Group Fitness,"Instructor: Melissa. Experience the perfect balance of energy and relaxation in this unique class that combines indoor cycling with yoga. Begin with 30–35 minutes of heart-pumping cycling to build endurance and boost cardiovascular health, guided with a focus on breath, alignment, and mindful movement. Then, transition off the bike and onto a mat for a yoga flow designed to stretch and release the muscles most engaged during cycling, especially the hamstrings, hips, and spine. This class offers a complete mind-body reset, leaving you both energized and restored.",Noyes Multipurpose Room,2026-03-30T17:00:00,2026-03-30T18:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701178,Group Fitness Class,-76.48803891048553,42.44660528140398,Pilates - Mat (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Priyanka. Pilates is a conditioning program designed to increase body awareness, improve alignment and breathing. You will build endurance, flexibility, coordination, and strength through a highly focused flow of movements.",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701184,Group Fitness Class,-76.48803891048553,42.44660528140398,Pilates - Mat Express (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Jana. Pilates is a conditioning program designed to increase body awareness, improve alignment and breathing. You will build endurance, flexibility, coordination, and strength through a highly focused flow of movements.",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701191,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Vinyasa (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Marley. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701200,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Vinyasa,Cornell Rec class,Group Fitness,"Instructor: Felicia. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Noyes Multipurpose Room,2026-04-01T19:15:00,2026-04-01T20:15:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701212,Group Fitness Class,-76.48803891048553,42.44660528140398,Cycling Express (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Harryette. Short on time or just getting started with exercise? Cycling Express is the perfect way to fit in an efficient, effective cardio workout. This 45-minute indoor cycling class blends energizing music with basic cycling movements, motivational coaching and breath awareness.This low-impact, high-energy ride lets you set the pace to match your goals. Whether you're building stamina or simply boosting your mood, this class will move you. ",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701217,Group Fitness Class,-76.48803891048553,42.44660528140398,Yoga - Vinyasa (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Melissa. Vinyasa Yoga uses the breath as a guide to flow from one posture to the next resulting in cardiovascular development and the cultivation of equanimity, flexibility, and strength. This vibrant class creates a balance between moving fluidly from one form to another with learning variations to help one adapt to their individual needs.  Although familiarity with yoga is helpful to participate, everyone is encouraged to challenge themselves at their own pace.",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701222,Group Fitness Class,-76.48803891048553,42.44660528140398,Barre (CANCELED),Cornell Rec class,Group Fitness,"Instructor: Janice. This high-energy, low-impact class moves through a fast-paced series of exercises using small, controlled movements, isometric holds, and high repetitions—often with light equipment. You'll target muscles you didn’t even know you had, while strengthening your core, glutes, legs, and arms, and improving balance and posture.",Noyes Multipurpose Room,,,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
class_701232,Group Fitness Class,-76.48803891048553,42.44660528140398,Pilates - Mat,Cornell Rec class,Group Fitness,"Instructor: Priyanka. Pilates is a conditioning program designed to increase body awareness, improve alignment and breathing. You will build endurance, flexibility, coordination, and strength through a highly focused flow of movements.",Noyes Multipurpose Room,2026-04-06T18:30:00,2026-04-06T19:30:00,https://appdev-upload.nyc3.cdn.digitaloceanspaces.com/uplift/noyes.jpg
